name repository,creator user,url_html issue,url_api issue,title,body,state,pull request,data open,updated at
sawtooth-sabre,RyanLassigBanks,https://github.com/hyperledger/sawtooth-sabre/pull/24,https://api.github.com/repos/hyperledger/sawtooth-sabre/issues/24,Fix sdk paths,Signed-off-by: Ryan Banks <rbanks@bitwise.io>,closed,True,2018-10-19 13:29:17,2018-10-19 16:27:06
sawtooth-sabre,dcmiddle,https://github.com/hyperledger/sawtooth-sabre/pull/23,https://api.github.com/repos/hyperledger/sawtooth-sabre/issues/23,Fix ambiguity in License label.,"Update Cargo.toml to explicitly list Apache 2.0 rather than just Apache.

Signed-off-by: Dan Middleton <dan.middleton@intel.com>",closed,True,2018-10-12 14:07:40,2018-10-18 19:24:59
sawtooth-sabre,RyanLassigBanks,https://github.com/hyperledger/sawtooth-sabre/pull/22,https://api.github.com/repos/hyperledger/sawtooth-sabre/issues/22,C033 sabre pike integration,"PR Accomplishes the following

1) Integration Smart Permissions into sabre (closes [issue 217](https://git.cglcloud.com/DigitalSupplyChain/product-core/issues/217))

2) Converts Pike into a smart contract (closes [issue 216](https://git.cglcloud.com/DigitalSupplyChain/product-core/issues/216))

### Testing

1) spin up containers
```
docker-compose -f docker-compose.yaml -f example/intkey_multiply/docker-compose.yaml up -V
```

2) Create intkey data

```
docker exec -it sabre-shell bash
intkey set B 5 --url http://rest-api:9708
intkey set C 10 --url http://rest-api:9708
intkey list --url http://rest-api:9708
exit
```

3) Create inteky multiply payload

```
docker exec -it intkey-multiply-cli bash
intkey-multiply multiply A B C --output payload
exit
```

4) Create Webassembly artifacts

```
docker exec -it sabre-cli bash
rustup target add wasm32-unknown-unknown --toolchain nightly
cd /project/example/intkey_multiply/processor
cargo +nightly build --target wasm32-unknown-unknown --release
cd /project/contracts/sawtooth-pike/tp
cargo +nightly build --target wasm32-unknown-unknown --release
cd /project/contracts/sawtooth-pike/examples/intkey/
cargo +nightly build --target wasm32-unknown-unknown --release
cd /project/cli
```

5) Upload and configure pike smart contract

```
sabre upload --filename ../contracts/sawtooth-pike/pike.yaml --url http://rest-api:9708 --wait 100
sabre ns --create cad11d --owner $(cat /root/.sawtooth/keys/root.pub) --url http://rest-api:9708 --wait 100
sabre perm cad11d pike --read --write --url http://rest-api:9708 --wait 100
```

6) Upload and configure intkey multiply smart contract

```
sabre upload --filename ../example/intkey_multiply/intkey_multiply.yaml --url http://rest-api:9708 --wait 100
sabre ns --create 1cf126 --owner $(cat /root/.sawtooth/keys/root.pub) --url http://rest-api:9708 --wait 100
sabre ns --create 00ec03 --owner $(cat /root/.sawtooth/keys/root.pub) --url http://rest-api:9708 --wait 100
sabre perm 1cf126 intkey_multiply --read --write --url http://rest-api:9708 --wait 100
sabre perm cad11d intkey_multiply --read --write --url http://rest-api:9708 --wait 100
sabre perm 00ec03 intkey_multiply --read --write --url http://rest-api:9708 --wait 100
```

7) Create organization in pike

```
../contracts/sawtooth-pike/cli/target/debug/pike-cli org create Cargill000 Cargill Address --output create_org
sabre exec --contract pike:1.0 --payload ./create_org --inputs cad11d  --outputs cad11d  --url http://rest-api:9708 --wait 100
```

8) Create intkey smart permission

```
sabre sp --url http://rest-api:9708 --wait 100 create Cargill000 test --filename /project/contracts/sawtooth-pike/examples/intkey/target/wasm32-unknown-unknown/release/intkey.wasm
```

9) Send intkey multiply payload

```
sabre exec --contract intkey_multiply:1.0 --payload /project/example/intkey_multiply/cli/payload  --inputs 1cf126 cad11d 00ec03  --outputs 1cf126  --url http://rest-api:9708 --wait 100
```",closed,True,2018-10-10 20:50:13,2018-10-18 15:45:51
sawtooth-sabre,agunde406,https://github.com/hyperledger/sawtooth-sabre/pull/21,https://api.github.com/repos/hyperledger/sawtooth-sabre/issues/21,Update build.rs files to use Customize::default(),"Protobuf updated and removed Default::default() and
instead we need to use Customize::default()

Signed-off-by: Andrea Gunderson <agunde@bitwise.io>

Note sabre will not build until sawtooth core is updated. ",closed,True,2018-10-08 15:02:28,2018-10-08 20:54:30
sawtooth-sabre,benoitrazet,https://github.com/hyperledger/sawtooth-sabre/pull/20,https://api.github.com/repos/hyperledger/sawtooth-sabre/issues/20,Run tutorial in installed mode and docs updates,This PR updates the docker-compose-installed.yaml file to be able to run the tutorial of the documentation in `installed` mode. It makes it closer to the non-installed docker-compose.yaml file. The PR also includes separate commits for some minor documentation revisions and typos in comments or error message in rust files.,closed,True,2018-10-02 16:18:25,2018-12-11 20:17:45
sawtooth-sabre,RyanLassigBanks,https://github.com/hyperledger/sawtooth-sabre/pull/19,https://api.github.com/repos/hyperledger/sawtooth-sabre/issues/19,Update wasmi dependency,"https://git.cglcloud.com/DigitalSupplyChain/sawtooth-sabre/pull/32

Signed-off-by: Ryan Banks <rbanks@bitwise.io>",closed,True,2018-08-28 18:51:39,2018-09-26 13:49:48
sawtooth-sabre,RyanLassigBanks,https://github.com/hyperledger/sawtooth-sabre/pull/18,https://api.github.com/repos/hyperledger/sawtooth-sabre/issues/18,Update wasmi dependency,Signed-off-by: Ryan Banks <rbanks@bitwise.io>,closed,True,2018-08-28 18:31:07,2018-08-28 18:52:15
sawtooth-sabre,rberg2,https://github.com/hyperledger/sawtooth-sabre/pull/17,https://api.github.com/repos/hyperledger/sawtooth-sabre/issues/17,Fixups to the build system,"Jenkins runs each sh command in a separate sub-shell, this caused the
wrong docker-compose file to run during the ""Build documentation"" stage.

Signed-off-by: Richard Berg <rberg@bitwise.io>",closed,True,2018-07-16 15:03:20,2018-07-16 20:23:32
sawtooth-sabre,agunde406,https://github.com/hyperledger/sawtooth-sabre/pull/16,https://api.github.com/repos/hyperledger/sawtooth-sabre/issues/16,Fix bug where set error was not being handled,Signed-off-by: Andrea Gunderson <agunde@bitwise.io>,closed,True,2018-07-13 20:17:03,2018-07-13 21:11:14
sawtooth-sabre,rbuysse,https://github.com/hyperledger/sawtooth-sabre/pull/15,https://api.github.com/repos/hyperledger/sawtooth-sabre/issues/15,Fix two typos,,closed,True,2018-07-10 16:11:31,2018-07-10 18:16:32
sawtooth-sabre,rberg2,https://github.com/hyperledger/sawtooth-sabre/pull/14,https://api.github.com/repos/hyperledger/sawtooth-sabre/issues/14,Fetch git tags in Jenkinsfile,"Tags are required to get the dev version number and JJB multibranch
fetches without tags.

Signed-off-by: Richard Berg <rberg@bitwise.io>",closed,True,2018-07-09 15:41:46,2018-07-09 21:35:00
sawtooth-sabre,agunde406,https://github.com/hyperledger/sawtooth-sabre/pull/13,https://api.github.com/repos/hyperledger/sawtooth-sabre/issues/13,Add get_signature to Sabre TpProcessRequest,Also updates the version numbers to 0.1.1 for dockerhub publishing.,closed,True,2018-07-09 15:24:45,2018-07-09 20:51:40
sawtooth-sabre,rbuysse,https://github.com/hyperledger/sawtooth-sabre/pull/12,https://api.github.com/repos/hyperledger/sawtooth-sabre/issues/12,Sabre packaging,Adds files for building and packaging the sabre tp and cli.,closed,True,2018-07-05 18:27:39,2018-07-09 14:38:04
sawtooth-sabre,agunde406,https://github.com/hyperledger/sawtooth-sabre/pull/11,https://api.github.com/repos/hyperledger/sawtooth-sabre/issues/11, Contract Registries can only be created by admins,This PR address several comments left by @dcmiddle during the Sabre RFC process. ,closed,True,2018-07-03 17:42:15,2018-09-26 19:43:45
sawtooth-sabre,knkski,https://github.com/hyperledger/sawtooth-sabre/pull/10,https://api.github.com/repos/hyperledger/sawtooth-sabre/issues/10,Bump protobuf version to 2 globally ,"Fixes internal Sabre consistency issue, where some parts of the code had
`protobuf = ""1.4""` and some had `protobuf = ""2""`.

Specifying both versions leads to conflicts when building due to some
changes in the library between those two versions (""Perhaps two
different versions of crate `protobuf` are being used?"").

Signed-off-by: Kenneth Koski <knkski@bitwise.io>",closed,True,2018-06-20 22:14:02,2018-06-26 20:28:14
sawtooth-sabre,agunde406,https://github.com/hyperledger/sawtooth-sabre/pull/9,https://api.github.com/repos/hyperledger/sawtooth-sabre/issues/9,Update Sabre to work with the new get_state/set_state,"Also updates the cli to accept multiple inputs and outputs.

Adds delete_state to the sabre sdk.

This should not be merged until https://github.com/hyperledger/sawtooth-core/pull/1722 is merged into sawtooth core. ",closed,True,2018-06-19 18:45:59,2018-06-20 20:17:36
sawtooth-sabre,agunde406,https://github.com/hyperledger/sawtooth-sabre/pull/8,https://api.github.com/repos/hyperledger/sawtooth-sabre/issues/8,Update the conf.py file for the sabre docs.,,closed,True,2018-05-21 21:28:50,2018-05-22 15:12:35
sawtooth-sabre,agunde406,https://github.com/hyperledger/sawtooth-sabre/pull/7,https://api.github.com/repos/hyperledger/sawtooth-sabre/issues/7,Update protobuf to version 2,Signed-off-by: Andrea Gunderson <agunde@bitwise.io>,closed,True,2018-05-21 15:19:12,2018-05-21 15:31:26
sawtooth-sabre,agunde406,https://github.com/hyperledger/sawtooth-sabre/pull/6,https://api.github.com/repos/hyperledger/sawtooth-sabre/issues/6,Make sabre compatible with protoc 1.6,Signed-off-by: Andrea Gunderson <agunde@bitwise.io>,closed,True,2018-05-14 13:02:32,2018-05-14 14:18:34
sawtooth-sabre,agunde406,https://github.com/hyperledger/sawtooth-sabre/pull/5,https://api.github.com/repos/hyperledger/sawtooth-sabre/issues/5,Add README to sabre,Signed-off-by: Andrea Gunderson <agunde@bitwise.io>,closed,True,2018-05-10 22:20:44,2018-05-10 22:38:12
sawtooth-sabre,agunde406,https://github.com/hyperledger/sawtooth-sabre/pull/4,https://api.github.com/repos/hyperledger/sawtooth-sabre/issues/4,Make --wait optional in sabre cli,"Before if you tried to use the cli without --wait
it would panic. Now it defaults to 0 if wait
is not provided and returns a UserError if wait is
not an integer.

Signed-off-by: Andrea Gunderson <agunde@bitwise.io>",closed,True,2018-05-10 22:01:45,2018-05-10 22:37:54
sawtooth-sabre,rberg2,https://github.com/hyperledger/sawtooth-sabre/pull/3,https://api.github.com/repos/hyperledger/sawtooth-sabre/issues/3,Update sphinx theme to match the other docs.,Signed-off-by: Richard Berg <rberg@bitwise.io>,closed,True,2018-05-08 20:11:00,2018-05-09 15:36:31
sawtooth-sabre,rberg2,https://github.com/hyperledger/sawtooth-sabre/pull/2,https://api.github.com/repos/hyperledger/sawtooth-sabre/issues/2,Add pkg-config to docs/Dockerfile,"This prevents a build error.

Signed-off-by: Richard Berg <rberg@bitwise.io>",closed,True,2018-05-08 19:26:58,2018-05-08 23:05:54
sawtooth-sabre,ryjones,https://github.com/hyperledger/sawtooth-sabre/pull/1,https://api.github.com/repos/hyperledger/sawtooth-sabre/issues/1,Create DCO,,closed,True,2018-05-08 01:52:35,2018-05-11 21:19:38
