name repository,url,url html,created by,title,body,assignees,# commit,created at,updated at,closed at,is merged,merged at,merged by,mergeable state,mergeable,state
iroha-python,https://api.github.com/repos/hyperledger/iroha-python/pulls/20,https://github.com/hyperledger/iroha-python/pull/20,satellitex,Feature Connection to iroha,"# Connection to iroha
Until enable execute example_iroha_python.py (Use mock-iroha)

# Progress
- [x] Connection
  - [x] gen / get stub
- [x] transaction
  - [x] issue
  - [x] check
- [x] query
  - [x] issue
- [x] example_iroha_python
  - [x] local verify check

# Test
- [x] Connection
  - [x] except test
",[],24,2017-10-02 10:43:14,2017-10-03 09:16:58,2019-01-21 09:55:08,True,2017-10-03 09:16:58,satellitex,unknown,,closed
iroha-python,https://api.github.com/repos/hyperledger/iroha-python/pulls/18,https://github.com/hyperledger/iroha-python/pull/18,satellitex,Feature query,"# Create Transaction
Until the creator creates a transaction
# Progress
- [x] creator
  - [x] create_query
- [x] query
  - [x] set_request
  - [x] verify
  - [x] set_request
- [x] request
   - [x] wrap_request ( e.g : payload, get_account -> payload.get_account = get_account )
- [x] response
   - [x] wrapper response data

# Test Progress
- [x] creator
  - [x] create_query
- [x] query
  - [x] set_request
  - [x] verify
  - [x] set_request
- [x] request
   - [x] wrap_request ( e.g : payload, get_account -> payload.get_account = get_account )
- [x] response
   - [x] wrapper response data",[],16,2017-09-29 08:20:57,2017-10-02 08:14:38,2019-01-21 09:55:00,True,2017-10-02 08:14:37,satellitex,unknown,,closed
iroha-python,https://api.github.com/repos/hyperledger/iroha-python/pulls/16,https://github.com/hyperledger/iroha-python/pull/16,satellitex,Feature Create Transaction,"# Create Transaction
Until the creator creates a transaction
# Progress
- [x] creator
  - [x] create_tx
- [x] transaction
  - [x] set_status
  - [x] sign
  - [x] verify
  - [x] add_command
- [x] command
   - [x] wrap_command ( e.g : add_signatory -> Command( add_signatory = add_signatory ) )

# Test Progress
- [x] creator
  - [x] create_tx
- [x] transaction
  - [x] set_status
  - [x] sign
  - [x] verify
  - [x] add_command
- [x] command
   - [x] wrap_command ( e.g : add_signatory -> Command( add_signatory = add_signatory ) )",[],15,2017-09-28 11:44:54,2017-09-29 07:39:05,2019-01-21 09:54:59,True,2017-09-29 07:39:05,satellitex,unknown,,closed
iroha-python,https://api.github.com/repos/hyperledger/iroha-python/pulls/15,https://github.com/hyperledger/iroha-python/pull/15,satellitex,Pylint  導入,"# Pylintの導入
# Progress
- [x] add .pylintrc
- [x] add .circleci
- [x] rewrite all code",[],2,2017-09-28 07:04:59,2017-09-28 07:19:12,2019-01-21 09:54:57,True,2017-09-28 07:19:12,satellitex,unknown,,closed
iroha-python,https://api.github.com/repos/hyperledger/iroha-python/pulls/14,https://github.com/hyperledger/iroha-python/pull/14,satellitex,Test Tool の導入,"# TestTool 導入
tox を導入し test_helper を動かす。
# Progress
- [x] test
- [x] tox
- [x] dependences library
- [x] dependences environment
",[],8,2017-09-27 06:44:45,2017-09-28 06:16:27,2019-01-21 09:54:55,True,2017-09-28 06:16:27,satellitex,unknown,,closed
iroha-python,https://api.github.com/repos/hyperledger/iroha-python/pulls/13,https://github.com/hyperledger/iroha-python/pull/13,rjones-lf,Create cla.md,,[],1,2017-06-17 08:18:18,2017-06-17 08:21:16,2017-06-17 08:21:16,False,,,unknown,,closed
iroha-python,https://api.github.com/repos/hyperledger/iroha-python/pulls/12,https://github.com/hyperledger/iroha-python/pull/12,rjones-lf,Create cla.md,do not merge,[],1,2017-06-16 04:58:46,2017-06-16 04:59:22,2017-06-16 04:59:22,False,,,unknown,,closed
iroha-python,https://api.github.com/repos/hyperledger/iroha-python/pulls/11,https://github.com/hyperledger/iroha-python/pull/11,rjones-lf,Create clahub,This PR exists to trigger CLAHUB. DO NOT MERGE,[],1,2017-06-02 17:51:22,2017-06-16 04:59:22,2017-06-16 04:59:22,False,,,unknown,,closed
iroha-python,https://api.github.com/repos/hyperledger/iroha-python/pulls/9,https://github.com/hyperledger/iroha-python/pull/9,emilmelnikov,Setup CircleCI,"* Add CircleCI config
* Downgrade to Python 3.5.2 because the latest Apline Linux has it
* Add build badge from shield.io",[],20,2017-03-28 12:27:24,2017-03-29 08:59:15,2017-03-29 09:51:13,True,2017-03-29 08:59:15,emilmelnikov,unknown,,closed
iroha-python,https://api.github.com/repos/hyperledger/iroha-python/pulls/8,https://github.com/hyperledger/iroha-python/pull/8,emilmelnikov,Add FlatBuffers support,"* Add FlatBuffers schema and tests
* Remove protobuf code
* Update README",[],10,2017-03-23 14:40:53,2017-03-28 02:09:34,2017-03-28 12:13:46,True,2017-03-28 02:09:34,MizukiSonoko,unknown,,closed
iroha-python,https://api.github.com/repos/hyperledger/iroha-python/pulls/5,https://github.com/hyperledger/iroha-python/pull/5,takemiyamakoto,Feature/ed25519 sha3,,[],37,2017-03-15 04:25:18,2017-03-16 02:18:03,2017-03-16 02:18:06,True,2017-03-16 02:18:03,takemiyamakoto,unknown,,closed
iroha-python,https://api.github.com/repos/hyperledger/iroha-python/pulls/4,https://github.com/hyperledger/iroha-python/pull/4,takemiyamakoto,Feature/grpc,,[],26,2017-03-14 02:58:01,2017-03-15 02:03:43,2017-03-15 04:25:03,True,2017-03-15 02:03:42,takemiyamakoto,dirty,False,closed
iroha-python,https://api.github.com/repos/hyperledger/iroha-python/pulls/3,https://github.com/hyperledger/iroha-python/pull/3,takemiyamakoto,Feature/ed25519 sha3,,[],4,2017-03-11 00:46:47,2017-03-14 02:58:35,2017-03-14 02:58:35,False,,,dirty,False,closed
